"","bin_name","group","function.","count","total_cogs","proportion"
"2665","ND57_MAG_00020","susceptible","Transcription",74,1960,0.0377551020408163
"2666","ND57_MAG_00020","susceptible","Translation, ribosomal structure and biogenesis",182,1960,0.0928571428571429
"2667","ND57_MAG_00021","susceptible","Amino acid transport and metabolism",127,1760,0.0721590909090909
"2668","ND57_MAG_00021","susceptible","Carbohydrate transport and metabolism",86,1760,0.0488636363636364
"2669","ND57_MAG_00021","susceptible","Cell cycle control, cell division, chromosome partitioning",34,1760,0.0193181818181818
"2670","ND57_MAG_00021","susceptible","Cell motility",12,1760,0.00681818181818182
"2671","ND57_MAG_00021","susceptible","Cell wall/membrane/envelope biogenesis",223,1760,0.126704545454545
"2672","ND57_MAG_00021","susceptible","Coenzyme transport and metabolism",109,1760,0.0619318181818182
"2673","ND57_MAG_00021","susceptible","Cytoskeleton",3,1760,0.00170454545454545
"2674","ND57_MAG_00021","susceptible","Defense mechanisms",37,1760,0.0210227272727273
"2675","ND57_MAG_00021","susceptible","Energy production and conversion",101,1760,0.0573863636363636
"2676","ND57_MAG_00021","susceptible","Extracellular structures",2,1760,0.00113636363636364
"2677","ND57_MAG_00021","susceptible","Function unknown",60,1760,0.0340909090909091
"2678","ND57_MAG_00021","susceptible","General function prediction only",138,1760,0.0784090909090909
"2679","ND57_MAG_00021","susceptible","Inorganic ion transport and metabolism",78,1760,0.0443181818181818
"2680","ND57_MAG_00021","susceptible","Intracellular trafficking, secretion, and vesicular transport",25,1760,0.0142045454545455
"2681","ND57_MAG_00021","susceptible","Lipid transport and metabolism",89,1760,0.0505681818181818
"2682","ND57_MAG_00021","susceptible","Mobilome: prophages, transposons",6,1760,0.00340909090909091
"2683","ND57_MAG_00021","susceptible","Nucleotide transport and metabolism",54,1760,0.0306818181818182
"2684","ND57_MAG_00021","susceptible","Posttranslational modification, protein turnover, chaperones",125,1760,0.0710227272727273
"2685","ND57_MAG_00021","susceptible","Replication, recombination and repair",87,1760,0.0494318181818182
"2686","ND57_MAG_00021","susceptible","Secondary metabolites biosynthesis, transport and catabolism",22,1760,0.0125
"2687","ND57_MAG_00021","susceptible","Signal transduction mechanisms",75,1760,0.0426136363636364
"2688","ND57_MAG_00021","susceptible","Transcription",73,1760,0.0414772727272727
"2689","ND57_MAG_00021","susceptible","Translation, ribosomal structure and biogenesis",194,1760,0.110227272727273
"2690","ND57_MAG_00023","resistant","Amino acid transport and metabolism",229,3231,0.070875889817394
"2691","ND57_MAG_00023","resistant","Carbohydrate transport and metabolism",228,3231,0.0705663881151346
"2692","ND57_MAG_00023","resistant","Cell cycle control, cell division, chromosome partitioning",44,3231,0.0136180748994119
"2693","ND57_MAG_00023","resistant","Cell motility",92,3231,0.0284741566078613
"2694","ND57_MAG_00023","resistant","Cell wall/membrane/envelope biogenesis",231,3231,0.0714948932219127
"2695","ND57_MAG_00023","resistant","Coenzyme transport and metabolism",183,3231,0.0566388115134633
"2696","ND57_MAG_00023","resistant","Cytoskeleton",2,3231,0.000619003404518725
"2697","ND57_MAG_00023","resistant","Defense mechanisms",113,3231,0.034973692355308
"2698","ND57_MAG_00023","resistant","Energy production and conversion",215,3231,0.0665428659857629
"2699","ND57_MAG_00023","resistant","Extracellular structures",83,3231,0.0256886412875271
"2700","ND57_MAG_00023","resistant","Function unknown",167,3231,0.0516867842773135
"2701","ND57_MAG_00023","resistant","General function prediction only",307,3231,0.0950170225936243
"2702","ND57_MAG_00023","resistant","Inorganic ion transport and metabolism",134,3231,0.0414732281027546
"2703","ND57_MAG_00023","resistant","Intracellular trafficking, secretion, and vesicular transport",126,3231,0.0389972144846797
"2704","ND57_MAG_00023","resistant","Lipid transport and metabolism",127,3231,0.039306716186939
"2705","ND57_MAG_00023","resistant","Mobilome: prophages, transposons",18,3231,0.00557103064066852
"2706","ND57_MAG_00023","resistant","Nucleotide transport and metabolism",65,3231,0.0201176106468586
"2707","ND57_MAG_00023","resistant","Posttranslational modification, protein turnover, chaperones",222,3231,0.0687093779015785
"2708","ND57_MAG_00023","resistant","RNA processing and modification",1,3231,0.000309501702259362
"2709","ND57_MAG_00023","resistant","Replication, recombination and repair",116,3231,0.035902197462086
"2710","ND57_MAG_00023","resistant","Secondary metabolites biosynthesis, transport and catabolism",60,3231,0.0185701021355617
"2711","ND57_MAG_00023","resistant","Signal transduction mechanisms",157,3231,0.0485917672547199
"2712","ND57_MAG_00023","resistant","Transcription",118,3231,0.0365212008666048
"2713","ND57_MAG_00023","resistant","Translation, ribosomal structure and biogenesis",193,3231,0.059733828536057
"2714","ND57_MAG_00026","susceptible","Amino acid transport and metabolism",119,1938,0.0614035087719298
"2715","ND57_MAG_00026","susceptible","Carbohydrate transport and metabolism",85,1938,0.043859649122807
"2716","ND57_MAG_00026","susceptible","Cell cycle control, cell division, chromosome partitioning",44,1938,0.022703818369453
"2717","ND57_MAG_00026","susceptible","Cell motility",20,1938,0.0103199174406605
"2718","ND57_MAG_00026","susceptible","Cell wall/membrane/envelope biogenesis",221,1938,0.114035087719298
"2719","ND57_MAG_00026","susceptible","Coenzyme transport and metabolism",120,1938,0.0619195046439628
"2720","ND57_MAG_00026","susceptible","Cytoskeleton",9,1938,0.00464396284829721
"2721","ND57_MAG_00026","susceptible","Defense mechanisms",56,1938,0.0288957688338493
"2722","ND57_MAG_00026","susceptible","Energy production and conversion",95,1938,0.0490196078431373
"2723","ND57_MAG_00026","susceptible","Extracellular structures",11,1938,0.00567595459236326
"2724","ND57_MAG_00026","susceptible","Function unknown",87,1938,0.0448916408668731
"2725","ND57_MAG_00026","susceptible","General function prediction only",140,1938,0.0722394220846233
"2726","ND57_MAG_00026","susceptible","Inorganic ion transport and metabolism",84,1938,0.043343653250774
"2727","ND57_MAG_00026","susceptible","Intracellular trafficking, secretion, and vesicular transport",35,1938,0.0180598555211558
"2728","ND57_MAG_00026","susceptible","Lipid transport and metabolism",103,1938,0.0531475748194014
"2729","ND57_MAG_00026","susceptible","Mobilome: prophages, transposons",15,1938,0.00773993808049536
"2730","ND57_MAG_00026","susceptible","Nucleotide transport and metabolism",59,1938,0.0304437564499484
"2731","ND57_MAG_00026","susceptible","Posttranslational modification, protein turnover, chaperones",131,1938,0.0675954592363261
"2732","ND57_MAG_00026","susceptible","Replication, recombination and repair",88,1938,0.0454076367389061
"2733","ND57_MAG_00026","susceptible","Secondary metabolites biosynthesis, transport and catabolism",41,1938,0.021155830753354
"2734","ND57_MAG_00026","susceptible","Signal transduction mechanisms",105,1938,0.0541795665634675
"2735","ND57_MAG_00026","susceptible","Transcription",87,1938,0.0448916408668731
"2736","ND57_MAG_00026","susceptible","Translation, ribosomal structure and biogenesis",183,1938,0.0944272445820433
"2737","ND57_MAG_00027","susceptible","Amino acid transport and metabolism",173,2200,0.0786363636363636
"2738","ND57_MAG_00027","susceptible","Carbohydrate transport and metabolism",85,2200,0.0386363636363636
"2739","ND57_MAG_00027","susceptible","Cell cycle control, cell division, chromosome partitioning",44,2200,0.02
"2740","ND57_MAG_00027","susceptible","Cell motility",21,2200,0.00954545454545455
"2741","ND57_MAG_00027","susceptible","Cell wall/membrane/envelope biogenesis",232,2200,0.105454545454545
"2742","ND57_MAG_00027","susceptible","Coenzyme transport and metabolism",124,2200,0.0563636363636364
"2743","ND57_MAG_00027","susceptible","Cytoskeleton",5,2200,0.00227272727272727
"2744","ND57_MAG_00027","susceptible","Defense mechanisms",54,2200,0.0245454545454545
"2745","ND57_MAG_00027","susceptible","Energy production and conversion",101,2200,0.0459090909090909
"2746","ND57_MAG_00027","susceptible","Extracellular structures",17,2200,0.00772727272727273
"2747","ND57_MAG_00027","susceptible","Function unknown",127,2200,0.0577272727272727
"2748","ND57_MAG_00027","susceptible","General function prediction only",168,2200,0.0763636363636364
"2749","ND57_MAG_00027","susceptible","Inorganic ion transport and metabolism",88,2200,0.04
"2750","ND57_MAG_00027","susceptible","Intracellular trafficking, secretion, and vesicular transport",36,2200,0.0163636363636364
"2751","ND57_MAG_00027","susceptible","Lipid transport and metabolism",108,2200,0.0490909090909091
"2752","ND57_MAG_00027","susceptible","Mobilome: prophages, transposons",6,2200,0.00272727272727273
"2753","ND57_MAG_00027","susceptible","Nucleotide transport and metabolism",73,2200,0.0331818181818182
"2754","ND57_MAG_00027","susceptible","Posttranslational modification, protein turnover, chaperones",140,2200,0.0636363636363636
"2755","ND57_MAG_00027","susceptible","Replication, recombination and repair",120,2200,0.0545454545454545
"2756","ND57_MAG_00027","susceptible","Secondary metabolites biosynthesis, transport and catabolism",33,2200,0.015
"2757","ND57_MAG_00027","susceptible","Signal transduction mechanisms",122,2200,0.0554545454545455
"2758","ND57_MAG_00027","susceptible","Transcription",117,2200,0.0531818181818182
"2759","ND57_MAG_00027","susceptible","Translation, ribosomal structure and biogenesis",206,2200,0.0936363636363636
"2760","ND57_MAG_00028","susceptible","Amino acid transport and metabolism",117,1858,0.0629709364908504
"2761","ND57_MAG_00028","susceptible","Carbohydrate transport and metabolism",75,1858,0.0403659849300323
"2762","ND57_MAG_00028","susceptible","Cell cycle control, cell division, chromosome partitioning",43,1858,0.0231431646932185
"2763","ND57_MAG_00028","susceptible","Cell motility",16,1858,0.00861141011840689
"2764","ND57_MAG_00028","susceptible","Cell wall/membrane/envelope biogenesis",206,1858,0.110871905274489
"2765","ND57_MAG_00028","susceptible","Coenzyme transport and metabolism",126,1858,0.0678148546824543
"2766","ND57_MAG_00028","susceptible","Cytoskeleton",11,1858,0.00592034445640474
"2767","ND57_MAG_00028","susceptible","Defense mechanisms",49,1858,0.0263724434876211
"2768","ND57_MAG_00028","susceptible","Energy production and conversion",96,1858,0.0516684607104413
"2769","ND57_MAG_00028","susceptible","Extracellular structures",7,1858,0.00376749192680301
"2770","ND57_MAG_00028","susceptible","Function unknown",95,1858,0.0511302475780409
"2771","ND57_MAG_00028","susceptible","General function prediction only",126,1858,0.0678148546824543
"2772","ND57_MAG_00028","susceptible","Inorganic ion transport and metabolism",84,1858,0.0452099031216362
"2773","ND57_MAG_00028","susceptible","Intracellular trafficking, secretion, and vesicular transport",31,1858,0.0166846071044133
"2774","ND57_MAG_00028","susceptible","Lipid transport and metabolism",99,1858,0.0532831001076426
"2775","ND57_MAG_00028","susceptible","Mobilome: prophages, transposons",2,1858,0.00107642626480086
"2776","ND57_MAG_00028","susceptible","Nucleotide transport and metabolism",57,1858,0.0306781485468245
"2777","ND57_MAG_00028","susceptible","Posttranslational modification, protein turnover, chaperones",137,1858,0.073735199138859
"2778","ND57_MAG_00028","susceptible","Replication, recombination and repair",93,1858,0.05005382131324
"2779","ND57_MAG_00028","susceptible","Secondary metabolites biosynthesis, transport and catabolism",33,1858,0.0177610333692142
"2780","ND57_MAG_00028","susceptible","Signal transduction mechanisms",94,1858,0.0505920344456405
"2781","ND57_MAG_00028","susceptible","Transcription",81,1858,0.0435952637244349
"2782","ND57_MAG_00028","susceptible","Translation, ribosomal structure and biogenesis",180,1858,0.0968783638320775
"2783","ND57_MAG_00029","susceptible","Amino acid transport and metabolism",108,1091,0.0989917506874427
"2784","ND57_MAG_00029","susceptible","Carbohydrate transport and metabolism",30,1091,0.0274977085242896
"2785","ND57_MAG_00029","susceptible","Cell cycle control, cell division, chromosome partitioning",24,1091,0.0219981668194317
"2786","ND57_MAG_00029","susceptible","Cell motility",17,1091,0.0155820348304308
"2787","ND57_MAG_00029","susceptible","Cell wall/membrane/envelope biogenesis",89,1091,0.0815765352887259
"2788","ND57_MAG_00029","susceptible","Coenzyme transport and metabolism",85,1091,0.077910174152154
"2789","ND57_MAG_00029","susceptible","Cytoskeleton",3,1091,0.00274977085242896
"2790","ND57_MAG_00029","susceptible","Defense mechanisms",42,1091,0.0384967919340055
"2791","ND57_MAG_00029","susceptible","Energy production and conversion",80,1091,0.073327222731439
"2792","ND57_MAG_00029","susceptible","Extracellular structures",8,1091,0.0073327222731439
"2793","ND57_MAG_00029","susceptible","Function unknown",19,1091,0.0174152153987168
"2794","ND57_MAG_00029","susceptible","General function prediction only",43,1091,0.0394133822181485
"2795","ND57_MAG_00029","susceptible","Inorganic ion transport and metabolism",42,1091,0.0384967919340055
"2796","ND57_MAG_00029","susceptible","Intracellular trafficking, secretion, and vesicular transport",45,1091,0.0412465627864345
"2797","ND57_MAG_00029","susceptible","Lipid transport and metabolism",39,1091,0.0357470210815765
"2798","ND57_MAG_00029","susceptible","Mobilome: prophages, transposons",6,1091,0.00549954170485793
"2799","ND57_MAG_00029","susceptible","Nucleotide transport and metabolism",42,1091,0.0384967919340055
"2800","ND57_MAG_00029","susceptible","Posttranslational modification, protein turnover, chaperones",63,1091,0.0577451879010083
"2801","ND57_MAG_00029","susceptible","Replication, recombination and repair",78,1091,0.0714940421631531
"2802","ND57_MAG_00029","susceptible","Secondary metabolites biosynthesis, transport and catabolism",9,1091,0.00824931255728689
"2803","ND57_MAG_00029","susceptible","Signal transduction mechanisms",24,1091,0.0219981668194317
"2804","ND57_MAG_00029","susceptible","Transcription",29,1091,0.0265811182401467
"2805","ND57_MAG_00029","susceptible","Translation, ribosomal structure and biogenesis",166,1091,0.152153987167736
"2806","ND57_MAG_00030","susceptible","Amino acid transport and metabolism",130,1784,0.0728699551569507
"2807","ND57_MAG_00030","susceptible","Carbohydrate transport and metabolism",77,1784,0.0431614349775785
"2808","ND57_MAG_00030","susceptible","Cell cycle control, cell division, chromosome partitioning",37,1784,0.0207399103139013
"2809","ND57_MAG_00030","susceptible","Cell motility",22,1784,0.0123318385650224
"2810","ND57_MAG_00030","susceptible","Cell wall/membrane/envelope biogenesis",206,1784,0.115470852017937
"2811","ND57_MAG_00030","susceptible","Coenzyme transport and metabolism",113,1784,0.0633408071748879
"2812","ND57_MAG_00030","susceptible","Cytoskeleton",4,1784,0.00224215246636771
"2813","ND57_MAG_00030","susceptible","Defense mechanisms",36,1784,0.0201793721973094
"2814","ND57_MAG_00030","susceptible","Energy production and conversion",104,1784,0.0582959641255605
"2815","ND57_MAG_00030","susceptible","Extracellular structures",7,1784,0.0039237668161435
"2816","ND57_MAG_00030","susceptible","Function unknown",98,1784,0.054932735426009
"2817","ND57_MAG_00030","susceptible","General function prediction only",115,1784,0.0644618834080718
"2818","ND57_MAG_00030","susceptible","Inorganic ion transport and metabolism",78,1784,0.0437219730941704
"2819","ND57_MAG_00030","susceptible","Intracellular trafficking, secretion, and vesicular transport",29,1784,0.0162556053811659
"2820","ND57_MAG_00030","susceptible","Lipid transport and metabolism",93,1784,0.0521300448430493
"2821","ND57_MAG_00030","susceptible","Mobilome: prophages, transposons",2,1784,0.00112107623318386
"2822","ND57_MAG_00030","susceptible","Nucleotide transport and metabolism",65,1784,0.0364349775784753
"2823","ND57_MAG_00030","susceptible","Posttranslational modification, protein turnover, chaperones",142,1784,0.0795964125560538
"2824","ND57_MAG_00030","susceptible","Replication, recombination and repair",102,1784,0.0571748878923767
"2825","ND57_MAG_00030","susceptible","Secondary metabolites biosynthesis, transport and catabolism",25,1784,0.0140134529147982
"2826","ND57_MAG_00030","susceptible","Signal transduction mechanisms",57,1784,0.0319506726457399
"2827","ND57_MAG_00030","susceptible","Transcription",62,1784,0.0347533632286996
"2828","ND57_MAG_00030","susceptible","Translation, ribosomal structure and biogenesis",180,1784,0.100896860986547
"2829","ND57_MAG_00031","susceptible","Amino acid transport and metabolism",121,1692,0.0715130023640662
"2830","ND57_MAG_00031","susceptible","Carbohydrate transport and metabolism",65,1692,0.0384160756501182
"2831","ND57_MAG_00031","susceptible","Cell cycle control, cell division, chromosome partitioning",41,1692,0.0242316784869976
"2832","ND57_MAG_00031","susceptible","Cell motility",19,1692,0.0112293144208038
"2833","ND57_MAG_00031","susceptible","Cell wall/membrane/envelope biogenesis",184,1692,0.108747044917258
"2834","ND57_MAG_00031","susceptible","Coenzyme transport and metabolism",108,1692,0.0638297872340425
"2835","ND57_MAG_00031","susceptible","Cytoskeleton",4,1692,0.00236406619385343
"2836","ND57_MAG_00031","susceptible","Defense mechanisms",34,1692,0.0200945626477541
"2837","ND57_MAG_00031","susceptible","Energy production and conversion",97,1692,0.0573286052009456
"2838","ND57_MAG_00031","susceptible","Extracellular structures",7,1692,0.0041371158392435
"2839","ND57_MAG_00031","susceptible","Function unknown",94,1692,0.0555555555555556
"2840","ND57_MAG_00031","susceptible","General function prediction only",109,1692,0.0644208037825059
"2841","ND57_MAG_00031","susceptible","Inorganic ion transport and metabolism",81,1692,0.0478723404255319
"2842","ND57_MAG_00031","susceptible","Intracellular trafficking, secretion, and vesicular transport",32,1692,0.0189125295508274
"2843","ND57_MAG_00031","susceptible","Lipid transport and metabolism",99,1692,0.0585106382978723
"2844","ND57_MAG_00031","susceptible","Mobilome: prophages, transposons",1,1692,0.000591016548463357
"2845","ND57_MAG_00031","susceptible","Nucleotide transport and metabolism",58,1692,0.0342789598108747
"2846","ND57_MAG_00031","susceptible","Posttranslational modification, protein turnover, chaperones",125,1692,0.0738770685579196
"2847","ND57_MAG_00031","susceptible","Replication, recombination and repair",92,1692,0.0543735224586288
"2848","ND57_MAG_00031","susceptible","Secondary metabolites biosynthesis, transport and catabolism",23,1692,0.0135933806146572
"2849","ND57_MAG_00031","susceptible","Signal transduction mechanisms",71,1692,0.0419621749408983
"2850","ND57_MAG_00031","susceptible","Transcription",60,1692,0.0354609929078014
"2851","ND57_MAG_00031","susceptible","Translation, ribosomal structure and biogenesis",167,1692,0.0986997635933806
"2852","ND57_MAG_00032","susceptible","Amino acid transport and metabolism",167,2347,0.0711546655304644
"2853","ND57_MAG_00032","susceptible","Carbohydrate transport and metabolism",80,2347,0.034086067319983
"2854","ND57_MAG_00032","susceptible","Cell cycle control, cell division, chromosome partitioning",52,2347,0.0221559437579889
"2855","ND57_MAG_00032","susceptible","Cell motility",25,2347,0.0106518960374947
"2856","ND57_MAG_00032","susceptible","Cell wall/membrane/envelope biogenesis",261,2347,0.111205794631444
"2857","ND57_MAG_00032","susceptible","Coenzyme transport and metabolism",129,2347,0.0549637835534725
"2858","ND57_MAG_00032","susceptible","Cytoskeleton",5,2347,0.00213037920749893
"2859","ND57_MAG_00032","susceptible","Defense mechanisms",57,2347,0.0242863229654879
"2860","ND57_MAG_00032","susceptible","Energy production and conversion",121,2347,0.0515551768214742
"2861","ND57_MAG_00032","susceptible","Extracellular structures",11,2347,0.00468683425649766
"2862","ND57_MAG_00032","susceptible","Function unknown",127,2347,0.0541116318704729
"2863","ND57_MAG_00032","susceptible","General function prediction only",167,2347,0.0711546655304644
"2864","ND57_MAG_00032","susceptible","Inorganic ion transport and metabolism",98,2347,0.0417554324669791
"2865","ND57_MAG_00032","susceptible","Intracellular trafficking, secretion, and vesicular transport",39,2347,0.0166169578184917
"2866","ND57_MAG_00032","susceptible","Lipid transport and metabolism",122,2347,0.051981252662974
"2867","ND57_MAG_00032","susceptible","Mobilome: prophages, transposons",8,2347,0.0034086067319983
"2868","ND57_MAG_00032","susceptible","Nucleotide transport and metabolism",72,2347,0.0306774605879847
"2869","ND57_MAG_00032","susceptible","Posttranslational modification, protein turnover, chaperones",160,2347,0.0681721346399659
"2870","ND57_MAG_00032","susceptible","Replication, recombination and repair",126,2347,0.0536855560289732
"2871","ND57_MAG_00032","susceptible","Secondary metabolites biosynthesis, transport and catabolism",47,2347,0.02002556455049
"2872","ND57_MAG_00032","susceptible","Signal transduction mechanisms",157,2347,0.0668939071154666
"2873","ND57_MAG_00032","susceptible","Transcription",119,2347,0.0507030251384746
"2874","ND57_MAG_00032","susceptible","Translation, ribosomal structure and biogenesis",197,2347,0.083936940775458
"2875","ND57_MAG_00033","susceptible","Amino acid transport and metabolism",111,1489,0.0745466756212223
"2876","ND57_MAG_00033","susceptible","Carbohydrate transport and metabolism",61,1489,0.0409670920080591
"2877","ND57_MAG_00033","susceptible","Cell cycle control, cell division, chromosome partitioning",30,1489,0.0201477501678979
"2878","ND57_MAG_00033","susceptible","Cell motility",9,1489,0.00604432505036938
"2879","ND57_MAG_00033","susceptible","Cell wall/membrane/envelope biogenesis",173,1489,0.116185359301545
"2880","ND57_MAG_00033","susceptible","Coenzyme transport and metabolism",83,1489,0.0557421087978509
"2881","ND57_MAG_00033","susceptible","Cytoskeleton",2,1489,0.00134318334452653
"2882","ND57_MAG_00033","susceptible","Defense mechanisms",36,1489,0.0241773002014775
"2883","ND57_MAG_00033","susceptible","Energy production and conversion",89,1489,0.0597716588314305
"2884","ND57_MAG_00033","susceptible","Extracellular structures",5,1489,0.00335795836131632
"2885","ND57_MAG_00033","susceptible","Function unknown",58,1489,0.0389523169912693
"2886","ND57_MAG_00033","susceptible","General function prediction only",91,1489,0.061114842175957
"2887","ND57_MAG_00033","susceptible","Inorganic ion transport and metabolism",67,1489,0.0449966420416387
"2888","ND57_MAG_00033","susceptible","Intracellular trafficking, secretion, and vesicular transport",29,1489,0.0194761584956347
"2889","ND57_MAG_00033","susceptible","Lipid transport and metabolism",74,1489,0.0496977837474815
"2890","ND57_MAG_00033","susceptible","Nucleotide transport and metabolism",60,1489,0.0402955003357958
"2891","ND57_MAG_00033","susceptible","Posttranslational modification, protein turnover, chaperones",104,1489,0.0698455339153795
"2892","ND57_MAG_00033","susceptible","Replication, recombination and repair",96,1489,0.0644728005372733
"2893","ND57_MAG_00033","susceptible","Secondary metabolites biosynthesis, transport and catabolism",20,1489,0.0134318334452653
"2894","ND57_MAG_00033","susceptible","Signal transduction mechanisms",51,1489,0.0342511752854265
"2895","ND57_MAG_00033","susceptible","Transcription",56,1489,0.0376091336467428
"2896","ND57_MAG_00033","susceptible","Translation, ribosomal structure and biogenesis",184,1489,0.123572867696441
"2897","ND57_MAG_00034","susceptible","Amino acid transport and metabolism",125,1365,0.0915750915750916
"2898","ND57_MAG_00034","susceptible","Carbohydrate transport and metabolism",81,1365,0.0593406593406593
"2899","ND57_MAG_00034","susceptible","Cell cycle control, cell division, chromosome partitioning",24,1365,0.0175824175824176
"2900","ND57_MAG_00034","susceptible","Cell motility",12,1365,0.00879120879120879
"2901","ND57_MAG_00034","susceptible","Cell wall/membrane/envelope biogenesis",125,1365,0.0915750915750916
"2902","ND57_MAG_00034","susceptible","Coenzyme transport and metabolism",82,1365,0.0600732600732601
"2903","ND57_MAG_00034","susceptible","Cytoskeleton",2,1365,0.00146520146520147
"2904","ND57_MAG_00034","susceptible","Defense mechanisms",31,1365,0.0227106227106227
"2905","ND57_MAG_00034","susceptible","Energy production and conversion",91,1365,0.0666666666666667
"2906","ND57_MAG_00034","susceptible","Extracellular structures",3,1365,0.0021978021978022
"2907","ND57_MAG_00034","susceptible","Function unknown",41,1365,0.03003663003663
"2908","ND57_MAG_00034","susceptible","General function prediction only",122,1365,0.0893772893772894
"2909","ND57_MAG_00034","susceptible","Inorganic ion transport and metabolism",51,1365,0.0373626373626374
"2910","ND57_MAG_00034","susceptible","Intracellular trafficking, secretion, and vesicular transport",20,1365,0.0146520146520147
"2911","ND57_MAG_00034","susceptible","Lipid transport and metabolism",74,1365,0.0542124542124542
"2912","ND57_MAG_00034","susceptible","Mobilome: prophages, transposons",1,1365,0.000732600732600733
"2913","ND57_MAG_00034","susceptible","Nucleotide transport and metabolism",55,1365,0.0402930402930403
"2914","ND57_MAG_00034","susceptible","Posttranslational modification, protein turnover, chaperones",75,1365,0.0549450549450549
"2915","ND57_MAG_00034","susceptible","Replication, recombination and repair",76,1365,0.0556776556776557
"2916","ND57_MAG_00034","susceptible","Secondary metabolites biosynthesis, transport and catabolism",19,1365,0.0139194139194139
"2917","ND57_MAG_00034","susceptible","Signal transduction mechanisms",36,1365,0.0263736263736264
"2918","ND57_MAG_00034","susceptible","Transcription",51,1365,0.0373626373626374
"2919","ND57_MAG_00034","susceptible","Translation, ribosomal structure and biogenesis",168,1365,0.123076923076923
"2920","ND57_MAG_00035","susceptible","Amino acid transport and metabolism",142,2122,0.0669180018850141
"2921","ND57_MAG_00035","susceptible","Carbohydrate transport and metabolism",85,2122,0.0400565504241282
"2922","ND57_MAG_00035","susceptible","Cell cycle control, cell division, chromosome partitioning",46,2122,0.0216776625824694
"2923","ND57_MAG_00035","susceptible","Cell motility",23,2122,0.0108388312912347
"2924","ND57_MAG_00035","susceptible","Cell wall/membrane/envelope biogenesis",231,2122,0.108859566446748
"2925","ND57_MAG_00035","susceptible","Coenzyme transport and metabolism",125,2122,0.0589066918001885
"2926","ND57_MAG_00035","susceptible","Cytoskeleton",5,2122,0.00235626767200754
"2927","ND57_MAG_00035","susceptible","Defense mechanisms",55,2122,0.0259189443920829
"2928","ND57_MAG_00035","susceptible","Energy production and conversion",98,2122,0.0461828463713478
"2929","ND57_MAG_00035","susceptible","Extracellular structures",14,2122,0.00659754948162111
"2930","ND57_MAG_00035","susceptible","Function unknown",128,2122,0.060320452403393
"2931","ND57_MAG_00035","susceptible","General function prediction only",163,2122,0.0768143261074458
"2932","ND57_MAG_00035","susceptible","Inorganic ion transport and metabolism",92,2122,0.0433553251649387
"2933","ND57_MAG_00035","susceptible","Intracellular trafficking, secretion, and vesicular transport",32,2122,0.0150801131008483
"2934","ND57_MAG_00035","susceptible","Lipid transport and metabolism",106,2122,0.0499528746465598
"2935","ND57_MAG_00035","susceptible","Mobilome: prophages, transposons",13,2122,0.0061262959472196
"2936","ND57_MAG_00035","susceptible","Nucleotide transport and metabolism",64,2122,0.0301602262016965
"2937","ND57_MAG_00035","susceptible","Posttranslational modification, protein turnover, chaperones",170,2122,0.0801131008482564
"2938","ND57_MAG_00035","susceptible","Replication, recombination and repair",106,2122,0.0499528746465598
"2939","ND57_MAG_00035","susceptible","Secondary metabolites biosynthesis, transport and catabolism",31,2122,0.0146088595664467
"2940","ND57_MAG_00035","susceptible","Signal transduction mechanisms",109,2122,0.0513666352497644
"2941","ND57_MAG_00035","susceptible","Transcription",99,2122,0.0466540999057493
"2942","ND57_MAG_00035","susceptible","Translation, ribosomal structure and biogenesis",185,2122,0.087181903864279
"2943","ND57_MAG_00036","susceptible","Amino acid transport and metabolism",193,2245,0.0859688195991091
"2944","ND57_MAG_00036","susceptible","Carbohydrate transport and metabolism",152,2245,0.067706013363029
"2945","ND57_MAG_00036","susceptible","Cell cycle control, cell division, chromosome partitioning",61,2245,0.0271714922048998
"2946","ND57_MAG_00036","susceptible","Cell motility",20,2245,0.0089086859688196
"2947","ND57_MAG_00036","susceptible","Cell wall/membrane/envelope biogenesis",205,2245,0.0913140311804009
"2948","ND57_MAG_00036","susceptible","Coenzyme transport and metabolism",129,2245,0.0574610244988864
"2949","ND57_MAG_00036","susceptible","Cytoskeleton",6,2245,0.00267260579064588
"2950","ND57_MAG_00036","susceptible","Defense mechanisms",51,2245,0.02271714922049
"2951","ND57_MAG_00036","susceptible","Energy production and conversion",135,2245,0.0601336302895323
"2952","ND57_MAG_00036","susceptible","Extracellular structures",9,2245,0.00400890868596882
"2953","ND57_MAG_00036","susceptible","Function unknown",77,2245,0.0342984409799555
"2954","ND57_MAG_00036","susceptible","General function prediction only",178,2245,0.0792873051224944
"2955","ND57_MAG_00036","susceptible","Inorganic ion transport and metabolism",113,2245,0.0503340757238307
"2956","ND57_MAG_00036","susceptible","Intracellular trafficking, secretion, and vesicular transport",31,2245,0.0138084632516704
"2957","ND57_MAG_00036","susceptible","Lipid transport and metabolism",131,2245,0.0583518930957684
"2958","ND57_MAG_00036","susceptible","Mobilome: prophages, transposons",3,2245,0.00133630289532294
"2959","ND57_MAG_00036","susceptible","Nucleotide transport and metabolism",73,2245,0.0325167037861915
"2960","ND57_MAG_00036","susceptible","Posttranslational modification, protein turnover, chaperones",139,2245,0.0619153674832962
"2961","ND57_MAG_00036","susceptible","Replication, recombination and repair",120,2245,0.0534521158129176
"2962","ND57_MAG_00036","susceptible","Secondary metabolites biosynthesis, transport and catabolism",30,2245,0.0133630289532294
